begin,open,close,high,low,value,volume,log_return
2014-11-17,73.61,73.97,74.45,73.47,5763830832.1,77982280,-0.002430462984164908
2014-11-18,74.42,75.21,75.35,73.45,9033452366.9,121080470,0.016624595238535423
2014-11-19,75.29,73.9,75.54,73.87,6660852593.4,89158940,-0.017571372884155497
2014-11-20,73.9,73.63,74.9,72.93,7700368683.1,104580980,-0.003660276573530775
2014-11-21,73.99,74.39,74.71,72.95,7816148671.7,105852740,0.010268972822624504
2014-11-24,74.88,74.4,75.4,74.01,6389705275.5,85541840,0.00013441763579623205
2014-11-25,74.48,74.11,74.66,73.76,4433101334.2,59713060,-0.003905465875778799
2014-11-26,73.77,73.85,74.13,73.26,6760449142.3,91757390,-0.0035144669858787766
2014-11-27,73.7,73.04,74.2,73.04,6463472882.3,87730700,-0.011028772690675637
2014-11-28,72.89,72.25,72.89,71.42,9244941546.6,128193600,-0.010874909294171571
2014-12-01,71.9,73.79,74.2,71.51,10201451741.1,139383260,0.021090894077733922
2014-12-02,74.06,71.64,74.47,71.31,9747764666.6,133472040,-0.029569643877764337
2014-12-03,71.89,72.0,72.35,71.42,8322053520.0,115782340,0.0050125418235441935
2014-12-04,72.25,71.04,74.03,71.0,11776978748.0,162018990,-0.013423020332140548
2014-12-05,70.92,68.6,71.73,68.4,11210906896.8,160171610,-0.03495056395207521
2014-12-08,69.17,65.3,69.67,65.23,11218032583.7,167156200,-0.04930049844945412
2014-12-09,64.77,66.26,66.9,62.61,12883264678.1,198020150,0.014594360589364454
2014-12-10,66.62,67.77,68.7,65.78,12140409043.8,180002300,0.022533222276271633
2014-12-11,67.85,65.95,68.4,65.25,12134740057.5,182009630,-0.0272227399846979
2014-12-12,65.4,64.2,66.2,63.07,10234051733.4,157344230,-0.02689366846740813
2014-12-15,64.0,60.13,65.74,59.92,14113009196.4,224047750,-0.06549432564443824
2014-12-16,59.5,53.5,61.95,47.21,25448070650.6,470750510,-0.1168272311495165
2014-12-17,54.03,59.9,60.88,52.38,24945637858.8,446526580,0.1129948512194427
2014-12-18,61.5,62.91,65.8,60.25,20215423040.7,317744140,0.04902862846053459
2014-12-19,61.26,61.44,63.08,59.5,10480844257.1,171795280,-0.02364404474252147
2014-12-22,63.27,58.6,64.2,57.82,13954392663.2,228645560,-0.04732639225644972
2014-12-23,59.05,54.0,59.53,52.86,13019787626.3,230869270,-0.08175065001869261
2014-12-24,53.58,55.0,55.45,51.51,9006096055.4,166419660,0.018349138668196617
