begin,open,close,high,low,value,volume,log_return
2020-05-15,602.14,608.16,608.17,602.14,52524045181.2,0,0.009549529837613068
2020-05-18,608.55,612.79,612.93,608.55,36468126472.5,0,0.007584294514435092
2020-05-19,612.95,612.36,613.01,612.1,29295532675.6,0,-0.0007019548914932638
2020-05-20,612.23,613.13,613.29,611.33,93069274995.9,0,0.0012566403664304431
2020-05-21,613.23,613.54,613.59,612.36,53242520384.1,0,0.0006684764692503536
2020-05-22,613.66,612.68,613.67,612.64,30157665932.2,0,-0.0014026849032081536
2020-05-25,613.0,613.06,613.77,610.82,8670753559.76,0,0.0006200336322122597
2020-05-26,613.78,613.17,613.99,613.15,29513274813.5,0,0.00017941169323064282
2020-05-27,613.38,611.92,613.56,611.85,41540221413.7,0,-0.0020406671081855364
2020-05-28,611.87,611.49,611.93,611.37,32512493769.5,0,-0.0007029532498618892
2020-05-29,611.65,611.96,612.23,611.65,38381629492.8,0,0.0007683191354295683
2020-06-01,612.21,613.06,613.41,611.74,59043478607.3,0,0.001795889529387199
2020-06-02,613.25,613.54,614.17,612.63,29129010313.0,0,0.0007826512709958632
2020-06-03,613.54,612.91,613.66,612.68,29975025518.9,0,-0.0010273554656311111
2020-06-04,613.07,610.18,613.23,610.12,39719088133.2,0,-0.0044641106274812626
2020-06-05,610.42,609.27,611.22,609.01,55753345910.6,0,-0.001492476393320983
2020-06-08,609.65,608.88,609.76,608.46,28238208432.2,0,-0.0006403152539919086
2020-06-09,609.01,608.73,609.01,606.82,29230726003.4,0,-0.00024638431149345185
2020-06-10,608.91,611.12,611.39,608.91,18695645538.9,0,0.003918519585461614
2020-06-11,611.23,610.91,611.33,610.12,30813419310.8,0,-0.00034369042014870956
2020-06-15,611.34,610.92,611.37,609.73,19406827190.6,0,1.6368889289410407e-05
2020-06-16,610.8,612.63,612.63,610.17,28899302148.7,0,0.0027951470938345486
2020-06-17,612.57,613.87,613.88,611.71,22901168513.8,0,0.0020220145495030394
2020-06-18,613.92,614.71,614.71,613.82,26537119099.3,0,0.0013674325333165632
2020-06-19,614.55,616.36,616.54,614.55,32666580881.7,0,0.0026805965347535387
2020-06-22,616.61,614.59,616.61,614.59,11718983675.4,0,-0.002875829594838499
2020-06-23,614.74,613.9,615.4,613.77,11436238193.0,0,-0.0011233303853635341
2020-06-25,614.15,612.04,614.4,612.04,31120458215.5,0,-0.0030344085798379994
2020-06-26,612.18,612.49,612.92,611.34,15255115682.0,0,0.0007349759013778542
2020-06-29,612.81,612.36,613.16,612.36,22112102184.5,0,-0.00021227089111009516
2020-06-30,612.7,608.44,612.91,608.44,61790306589.3,0,-0.006422040420338185
2020-07-02,608.68,609.16,609.93,608.68,33749874801.6,0,0.0011826545399477677
2020-07-03,609.39,605.83,609.46,605.83,25335359890.0,0,-0.005481540322335377
2020-07-06,606.0,605.23,606.74,605.04,22168687643.3,0,-0.0009908675855712893
2020-07-07,605.17,607.61,607.61,604.65,27442679926.7,0,0.003924677706781497
2020-07-08,607.69,609.76,609.76,607.69,23130179089.3,0,0.003532208343185289
2020-07-09,609.9,611.81,611.83,609.9,28729319149.5,0,0.003356339668524642
2020-07-10,612.01,611.13,612.02,611.13,7627251158.32,0,-0.0011120742964987845
2020-07-13,611.82,612.04,612.54,611.78,15955990066.0,0,0.0014879373560368005
2020-07-14,612.07,612.25,612.75,611.57,17901729541.0,0,0.00034305597866449335
2020-07-15,612.47,612.08,613.56,612.08,19295863196.2,0,-0.00027770290868060435
2020-07-16,612.21,611.52,612.21,611.18,20850573886.9,0,-0.0009153318716883149
2020-07-17,611.57,612.01,612.01,611.41,20221744853.4,0,0.0008009611962048091
2020-07-20,612.36,613.09,613.13,612.24,33717520677.0,0,0.001763121834583034
2020-07-21,613.06,614.25,614.29,613.03,33128974424.0,0,0.001890267318592559
2020-07-22,614.6,614.35,614.85,614.32,25589374816.1,0,0.00016278691229183612
2020-07-23,614.67,614.39,615.2,614.35,11145942932.8,0,6.510734575913641e-05
2020-07-24,614.49,613.71,614.72,613.59,14473368498.4,0,-0.0011074017905585139
2020-07-27,614.1,614.03,614.28,613.8,7679211684.31,0,0.0005212830196070333
2020-07-28,614.14,613.08,614.26,612.97,14155765521.7,0,-0.0015483537576810832
2020-07-29,613.4,612.76,613.4,612.28,15061785774.0,0,-0.0005220909862115726
2020-07-30,612.92,610.37,613.49,610.29,13488439774.2,0,-0.0039080114816623926
2020-07-31,610.58,611.09,612.13,610.58,7365371932.54,0,0.001178917170256573
2020-08-03,611.63,612.46,613.13,611.63,12336504131.5,0,0.002239386330805878
2020-08-04,612.69,612.85,613.79,612.63,9618003332.2,0,0.0006365736232787058
2020-08-05,613.0,613.14,613.67,612.95,13312287033.0,0,0.0004730870649984242
2020-08-06,613.21,612.54,613.83,612.54,5179443278.65,0,-0.0009790484431936985
2020-08-07,612.69,612.22,612.92,612.22,9668498789.77,0,-0.0005225513688911336
2020-08-10,612.51,612.61,612.75,612.21,1848466773.26,0,0.0006368230908456036
2020-08-11,612.72,612.94,613.06,612.56,4668943107.73,0,0.0005385337325698459
2020-08-12,613.06,612.45,613.29,612.45,3451077915.08,0,-0.0007997454298088191
2020-08-13,612.58,611.92,612.78,611.92,8223209701.29,0,-0.000865751420084027
2020-08-14,612.02,610.78,612.27,610.78,5573001039.36,0,-0.0018647261475984132
2020-08-17,611.11,606.7,611.92,606.7,15593182337.3,0,-0.006702393917759857
2020-08-18,606.9,606.36,607.28,605.1,18504336948.2,0,-0.0005605658564347413
2020-08-19,606.55,608.91,608.91,606.5,6915879897.12,0,0.004196604445827263
2020-08-20,609.02,608.09,609.52,608.07,15372902138.7,0,-0.0013475762105023216
