begin,open,close,high,low,value,volume,log_return
2004-07-28,501.79,467.72,508.28,466.39,9928369788.42,0,-0.07031187920336357
2004-07-29,467.72,482.19,485.86,467.71,8141061098.8,0,0.030468400977041635
2004-07-30,482.19,502.81,502.82,482.18,7036265256.95,0,0.041874137892864115
2004-08-02,502.81,505.11,506.86,499.18,4718101443.87,0,0.004563862195794473
2004-08-03,505.11,503.68,505.82,497.61,4820703057.25,0,-0.002835081548834302
2004-08-04,503.68,504.9,507.61,497.55,4475335003.7,0,0.0024192440758863238
2004-08-05,504.9,502.45,517.5,502.41,7355723174.95,0,-0.0048642573699022385
2004-08-06,502.45,500.13,502.45,488.91,5603543603.04,0,-0.004628067866918459
2004-08-09,500.13,508.78,512.89,500.13,4326277230.83,0,0.01714763844917582
2004-08-10,508.78,504.67,508.78,499.08,3494273014.22,0,-0.008110952749938645
2004-08-11,504.67,489.82,507.56,489.33,5117799258.85,0,-0.02986677364980468
2004-08-12,489.82,500.82,500.82,489.82,6754602081.85,0,0.022208778413218545
2004-08-13,500.82,513.37,514.69,499.46,7093934541.87,0,0.02475007766939445
2004-08-16,513.37,517.37,519.0,508.2,6374036160.2,0,0.007761453092013808
2004-08-17,517.37,517.2,523.06,515.56,6189081321.5,0,-0.00032863895440623413
2004-08-18,517.2,505.14,522.9,503.43,9159750702.39,0,-0.023594028320074876
2004-08-19,505.14,513.14,513.85,503.34,6601880718.24,0,0.015713093844917838
2004-08-20,513.14,515.09,519.21,510.44,5694636568.52,0,0.003792930254469264
2004-08-23,515.09,519.3,519.89,508.91,6080101261.73,0,0.00814010817325843
2004-08-24,519.3,519.71,524.04,518.34,5907361580.59,0,0.000789212849310426
2004-08-25,519.71,525.95,526.84,515.51,7405179452.08,0,0.011935187485699666
2004-08-26,525.95,527.72,530.15,523.93,7721439060.74,0,0.003359688830292705
2004-08-27,527.72,536.8,538.21,525.92,8568960135.22,0,0.017059745641896003
2004-08-30,536.8,538.88,539.62,532.86,5131584628.69,0,0.0038673259564351707
2004-08-31,538.88,549.28,551.66,537.04,9581158955.6,0,0.019115418095474693
2004-09-01,549.28,550.43,551.19,542.47,7711573786.05,0,0.0020914612383174983
2004-09-02,550.43,550.67,557.16,546.23,9111088680.61,0,0.0004359277155584298
2004-09-03,550.67,557.59,558.73,548.16,7045091566.8,0,0.012488206619370825
2004-09-06,557.59,563.24,564.27,553.05,6623195294.25,0,0.010081899766482303
2004-09-07,563.24,562.73,566.79,560.84,10387988295.6,0,-0.0009058856539281093
2004-09-08,562.73,560.87,565.76,560.02,8439185031.71,0,-0.0033107897810710557
2004-09-09,560.87,566.96,568.24,560.12,6533214162.31,0,0.010799604887888788
2004-09-10,566.96,571.83,573.72,566.72,8227902238.02,0,0.008552989907090577
2004-09-13,571.83,570.76,576.56,568.86,4961919129.22,0,-0.0018729383467168208
2004-09-14,570.76,581.11,583.46,567.21,12916209698.91,0,0.0179712616126577
2004-09-15,581.11,582.88,583.52,577.99,8457604038.58,0,0.003041265585221445
2004-09-16,582.88,575.44,587.6,574.85,9850465825.51,0,-0.012846367701152744
2004-09-17,575.44,579.99,580.4,573.49,5624568039.22,0,0.007875896453419478
2004-09-20,579.99,583.11,584.99,579.29,4670138054.04,0,0.005364985785564974
2004-09-21,583.11,590.84,592.08,583.11,8395090023.42,0,0.013169405374313823
2004-09-22,590.84,587.44,594.85,584.94,11830090099.23,0,-0.005771140029043964
2004-09-23,587.44,587.19,589.39,583.98,5267116965.98,0,-0.00042566596081283607
2004-09-24,587.19,589.72,590.55,586.56,5296559400.52,0,0.004299400799076702
2004-09-27,589.72,590.28,596.32,587.99,11336038560.85,0,0.0009491526136296723
2004-09-28,590.28,602.22,603.8,589.79,11104288953.68,0,0.020025826458515375
2004-09-29,602.22,605.56,611.47,602.21,13958258146.28,0,0.005530822689913991
2004-09-30,605.56,611.03,613.56,605.56,9475371965.01,0,0.008992408058893753
2004-10-01,611.03,642.79,643.21,611.03,14648361592.36,0,0.05067201900138085
2004-10-04,642.79,649.31,654.67,641.62,15792587893.86,0,0.010092183793184963
2004-10-05,649.31,695.12,699.06,648.94,19206204024.81,0,0.0681742319338132
2004-10-06,695.12,704.04,704.11,691.88,15408953882.49,0,0.012750680194818296
2004-10-07,704.04,707.55,710.61,704.04,12489286634.78,0,0.004973125672611623
2004-10-08,707.55,707.14,708.49,702.74,11838804638.63,0,-0.0005796323031604547
2004-10-11,707.14,665.31,707.14,657.51,8481693503.83,0,-0.06097556864717256
2004-10-12,665.31,637.86,667.17,636.86,18912600661.78,0,-0.04213427391947838
2004-10-13,637.86,634.54,644.32,631.79,10406491260.23,0,-0.005218496596005684
2004-10-14,634.54,636.11,643.25,627.91,10066922196.99,0,0.0024711774272414967
2004-10-15,636.11,629.29,636.11,622.36,7588843626.14,0,-0.010779304625350396
2004-10-18,629.29,638.71,641.11,629.29,9192365005.31,0,0.014858317513403588
2004-10-19,638.71,634.86,642.25,634.27,10609081320.93,0,-0.006046015103732627
2004-10-20,634.86,605.4,635.1,604.15,13189509797.4,0,-0.047515105556507106
2004-10-21,605.4,611.28,613.42,601.67,11636277620.57,0,0.009665722751692946
2004-10-22,611.28,623.12,623.39,611.28,7033692079.28,0,0.019183997272381865
2004-10-25,623.12,615.9,625.71,615.03,6594466153.23,0,-0.01165450391869556
2004-10-26,615.9,627.86,627.96,608.32,7939499168.73,0,0.01923259898632359
2004-10-27,627.86,638.29,645.04,627.86,9420530704.76,0,0.016475513845523145
2004-10-28,638.29,624.92,640.92,621.96,10326289583.58,0,-0.021169083981141937
2004-10-29,624.92,632.97,633.75,623.66,7471041168.99,0,0.012799386112443984
2004-11-01,632.97,622.67,638.64,622.43,5895786015.21,0,-0.01640634423073932
2004-11-02,622.67,620.96,622.67,607.01,8677684176.76,0,-0.0027500158048107404
2004-11-03,620.96,620.48,626.4,617.55,7259189567.71,0,-0.000773295566309255
2004-11-04,620.48,632.97,633.29,612.38,11016162030.91,0,0.01992965560185932
2004-11-05,632.97,636.02,638.57,630.14,8099667540.38,0,0.0048069817304242
2004-11-09,636.02,637.72,643.57,636.02,9107873042.25,0,0.002669306152594041
2004-11-10,637.72,627.76,637.73,625.0,7272115774.62,0,-0.015741387719946855
2004-11-11,627.76,624.88,634.1,621.13,8521164593.21,0,-0.004598296517175873
2004-11-12,624.88,626.8,627.57,623.62,4465762170.58,0,0.0030678791798238337
2004-11-15,626.8,628.12,631.15,626.02,3976117188.73,0,0.002103720534887363
2004-11-16,628.12,632.06,632.66,622.12,5496332085.38,0,0.00625309533276095
2004-11-17,632.06,640.56,642.25,629.69,8801765937.66,0,0.013358467414864399
2004-11-18,640.56,642.04,649.49,633.12,13764701141.97,0,0.0023078132806386652
2004-11-19,642.04,610.38,645.77,606.14,12807696211.69,0,-0.05056889301130501
2004-11-22,610.38,614.46,620.18,608.71,4270948253.35,0,0.006662119281689466
2004-11-23,614.46,600.1,614.46,598.5,11130302093.37,0,-0.023647525319934113
2004-11-24,600.1,586.7,605.88,584.02,11699205921.23,0,-0.022582692063652897
2004-11-25,586.7,578.01,587.02,565.16,13360402512.29,0,-0.014922446371035824
2004-11-26,578.01,575.91,584.61,572.21,6801693973.08,0,-0.0036397710731903266
2004-11-29,575.91,574.67,580.25,568.35,7392339864.07,0,-0.002155435484845051
2004-11-30,574.67,570.76,577.65,570.44,5994014726.45,0,-0.006827156940368712
2004-12-01,570.76,550.96,570.88,548.74,8046108972.62,0,-0.03530659482593153
2004-12-02,550.96,551.63,555.52,537.64,11548480902.96,0,0.0012153204409001595
2004-12-03,551.63,537.4,552.98,533.98,10975613125.23,0,-0.026134835495952125
2004-12-06,537.4,538.5,539.21,526.76,8631445158.81,0,0.002044800415052368
2004-12-07,538.5,553.8,556.76,538.5,10330207578.68,0,0.028016114140418148
2004-12-08,553.8,520.39,558.19,508.2,16846105014.55,0,-0.06222508027084248
2004-12-09,520.39,498.0,532.06,493.52,13152013933.05,0,-0.043978453441365986
2004-12-10,498.0,495.24,509.82,483.55,9550033562.34,0,-0.005557583472162181
2004-12-14,495.24,518.64,518.9,495.23,6615523948.92,0,0.04616750731424943
2004-12-15,518.64,519.02,523.32,508.56,7761242048.29,0,0.0007324172021414945
2004-12-16,519.02,514.87,522.87,511.5,5049646786.05,0,-0.00802797645471582
2004-12-17,514.87,496.59,516.1,492.09,7040659116.46,0,-0.03614970567398207
2004-12-20,496.59,512.25,512.6,489.96,6078811118.19,0,0.03104805117882528
2004-12-21,512.25,534.9,537.86,512.25,12982017007.13,0,0.043267026418195215
2004-12-22,534.9,531.36,536.73,525.03,7683895984.16,0,-0.006640055908767956
2004-12-23,531.36,544.82,547.89,528.23,9072703333.11,0,0.025015707252574265
2004-12-24,544.82,547.12,550.09,540.92,7344498935.84,0,0.004212691908829875
2004-12-27,547.12,555.78,556.28,545.84,3913756630.31,0,0.01570437570415045
2004-12-28,555.78,548.15,557.68,544.92,3782198685.87,0,-0.013823560373442139
2004-12-29,548.15,546.55,548.15,538.24,4011953966.86,0,-0.0029231773807046114
2004-12-30,546.55,552.22,552.68,545.59,2546570941.34,0,0.01032072286164465
2005-01-11,552.18,547.85,556.2,542.78,3623395832.76,0,-0.007944990750086601
2005-01-12,547.85,545.31,550.68,539.63,4635828004.72,0,-0.004647086558285427
2005-01-13,545.38,543.9,546.77,539.59,3593473540.58,0,-0.002589033864201908
2005-01-14,543.91,548.69,553.62,543.36,3382889935.28,0,0.008768212574732428
2005-01-17,548.69,544.04,558.36,544.04,5644911229.83,0,-0.008510845439094928
2005-01-18,544.04,535.94,547.91,533.97,6904383334.64,0,-0.015000559058040763
2005-01-19,535.96,543.52,543.52,533.89,5667831535.07,0,0.01404428990576194
2005-01-20,543.54,534.6,543.98,532.26,5536878136.2,0,-0.01654770070745503
2005-01-21,534.6,537.72,539.65,532.41,4581822698.48,0,0.005819174881233404
2005-01-24,537.77,548.23,548.53,537.72,6059917427.08,0,0.019356928338382488
2005-01-25,548.24,553.96,558.97,547.79,9116109895.41,0,0.010397575050082538
2005-01-26,553.97,552.68,556.0,548.02,5986947894.28,0,-0.002313309786048391
